surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
documentation,article,apps/mantrixflow-docs/sync-reference/cdc-overview.mdx,,Change capture status,Technical guidance: Change capture status,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,54,14,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/sync-reference/cdc-postgresql.mdx,,PostgreSQL change capture status,Technical guidance: PostgreSQL change capture status,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,55,11,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/sync-reference/full-sync.mdx,,Full Table sync,Technical guidance: Full Table sync,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,148,35,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/sync-reference/incremental-sync.mdx,,Incremental sync,Technical guidance: Incremental sync,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,162,32,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/sync-reference/sync-state.mdx,,Sync state,Technical guidance: Sync state,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,131,26,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/troubleshooting/index.mdx,,Troubleshooting,Technical guidance: Troubleshooting,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,296,44,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/activity-and-edge-cases.mdx,,Activity and edge cases,Technical guidance: Activity and edge cases,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,156,28,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/connections.mdx,,Connections,Technical guidance: Connections,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,147,33,0,0,0,0,0,0
documentation,article,apps/mantrixflow-docs/user-guide/index.mdx,,User guide,Technical guidance: User guide,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,94,25,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/user-guide/organizations.mdx,,Organizations and workspace context,Technical guidance: Organizations and workspace context,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,236,52,0,0,0,0,0,2
documentation,article,apps/mantrixflow-docs/user-guide/pipelines.mdx,,Pipelines and run history,Technical guidance: Pipelines and run history,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,176,47,0,0,0,0,0,1
documentation,article,apps/mantrixflow-docs/user-guide/transformations-and-branches.mdx,,Normalisation and SQL,Technical guidance: Normalisation and SQL,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,documentation,KEEP AND IMPROVE,110,21,0,0,0,0,0,0
internal_reference,article,md-docs/README.md,,md-docs,Technical guidance: md-docs,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,KEEP AND IMPROVE,687,113,0,0,0,0,0,2
internal_reference,article,md-docs/agents/README.md,,Mantrixflow Agents Docs,Technical guidance: Mantrixflow Agents Docs,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,191,23,0,0,0,0,0,0
internal_reference,article,md-docs/agents/flow-charts.md,,Agent Flow Charts,Technical guidance: Agent Flow Charts,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,683,187,0,0,0,0,0,0
internal_reference,article,md-docs/agents/how-it-works.md,,How Agents Work,Technical guidance: How Agents Work,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,869,171,0,0,0,0,0,0
internal_reference,article,md-docs/agents/model-providers.md,,Agent Model Providers,Technical guidance: Agent Model Providers,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,455,190,0,0,0,0,0,0
internal_reference,article,md-docs/agents/setup-guide.md,,Agent Setup Guide,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,674,198,0,0,0,0,0,0
internal_reference,article,md-docs/agents/workflows.md,,Agent Workflows,Technical guidance: Agent Workflows,Technical product users and administrators,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Not workflow-bound,Internal engineering documentation,REQUIRES PRODUCT CONFIRMATION,657,174,0,0,0,0,0,0
internal_reference,article,md-docs/analytics-page-implementation.md,,MANTrixFlow — Analytics Page Implementation,Implementation plan or engineering reference,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,3318,878,0,0,0,0,3,2
internal_reference,article,md-docs/autosend-dodo-supabase-production-runbook.md,,"AutoSend, Dodo, And Supabase Production Runbook",Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,867,122,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-email-catalog.md,,AutoSend Email Catalog,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1206,65,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-email-system-plan.md,,AutoSend Email System Plan,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,ARCHIVE,548,94,0,0,0,0,0,1
internal_reference,article,md-docs/autosend-production-deployment-guide.md,,AutoSend Production Deployment Guide,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,848,309,0,0,0,0,0,1
internal_reference,article,md-docs/autosend-template-copy.md,,AutoSend Template Copy,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1626,69,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-template-design-guide.md,,AutoSend Template Design Guide,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,512,88,0,0,0,0,0,0
internal_reference,article,md-docs/autosend-template-id-map.md,,AutoSend Template ID Map,Internal setup or operations guidance,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,699,106,0,0,0,0,0,0
internal_reference,article,md-docs/aws-ses-setup.md,,AWS SES Setup For MantrixFlow,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,1801,419,0,0,0,0,0,1
internal_reference,article,md-docs/betterstack-setup.md,,Better Stack setup,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,741,169,0,0,0,0,0,0
internal_reference,article,md-docs/betterstack-status-page-creation.md,,Moved → betterstack-setup.md,Technical guidance: Moved → betterstack-setup.md,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,20,8,0,0,0,0,0,0
internal_reference,article,md-docs/billing-dodo-billingsdk.md,,MantrixFlow Billing: Dodo Hosted Checkout + Billing UI,Technical guidance: MantrixFlow Billing: Dodo Hosted Checkout + Billing UI,Technical product users and administrators,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,710,106,0,0,0,0,0,2
internal_reference,article,md-docs/deployment-oracle-cloud.md,,Oracle Cloud Production Deployment,Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Likely,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,2380,420,0,0,0,0,0,1
internal_reference,article,md-docs/deployment-vercel.md,,Deployment on Vercel (notes),Internal setup or operations guidance,MantrixFlow engineering and operations,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Not workflow-bound,Internal engineering documentation,MOVE TO ADVANCED SECTION,158,41,0,0,0,0,0,0
